Method,Env,Dim,Scale,Type,Seed,Score
disentangled_barlow,hopper-medium-v2,8,2.0,nonlinear,2,43.183215514142965
disentangled_barlow,hopper-medium-v2,3,2.0,nonlinear,1,46.20660833754904
disentangled_barlow,hopper-medium-v2,3,2.0,nonlinear,3,46.684522113847116
disentangled_barlow,hopper-medium-v2,3,2.0,nonlinear,2,44.87737851663781
disentangled_barlow,hopper-medium-v2,6,1.5,nonlinear,1,44.41099031241121
disentangled_barlow,hopper-medium-v2,6,1.5,nonlinear,3,44.81067319089649
disentangled_barlow,hopper-medium-v2,6,1.5,nonlinear,2,43.127968872749335
disentangled_barlow,hopper-medium-v2,11,1.5,nonlinear,1,41.43468796812592
disentangled_barlow,hopper-medium-v2,11,1.5,nonlinear,3,43.23940773005649
disentangled_barlow,hopper-medium-v2,11,1.5,nonlinear,2,42.9198327345643
disentangled_barlow,hopper-medium-v2,11,2.0,nonlinear,1,33.62074745832897
disentangled_barlow,hopper-medium-v2,11,2.0,nonlinear,3,44.594573880195426
disentangled_barlow,hopper-medium-v2,11,2.0,nonlinear,2,39.90578167338874
disentangled_barlow,hopper-medium-v2,3,0.5,nonlinear,1,43.656464609110564
disentangled_barlow,hopper-medium-v2,3,0.5,nonlinear,3,53.10145958482087
disentangled_barlow,hopper-medium-v2,3,0.5,nonlinear,2,48.94247652640987
disentangled_barlow,hopper-medium-v2,6,0.5,nonlinear,1,46.344496418504946
disentangled_barlow,hopper-medium-v2,6,0.5,nonlinear,3,42.20032245426079
disentangled_barlow,hopper-medium-v2,6,0.5,nonlinear,2,46.064459441149616
disentangled_barlow,hopper-medium-v2,8,0.5,nonlinear,1,42.32512629246419
disentangled_barlow,hopper-medium-v2,8,0.5,nonlinear,3,45.6643203537317
disentangled_barlow,hopper-medium-v2,8,0.5,nonlinear,2,50.00272099003347
disentangled_hsic,hopper-medium-v2,11,0.5,nonlinear,1,45.458856186080496
disentangled_hsic,hopper-medium-v2,11,0.5,nonlinear,3,51.79183793332021
disentangled_hsic,hopper-medium-v2,11,0.5,nonlinear,2,44.1893130230073
disentangled_hsic,hopper-medium-v2,8,1.5,nonlinear,1,45.79801223716801
disentangled_hsic,hopper-medium-v2,8,1.5,nonlinear,3,42.10299842889095
disentangled_hsic,hopper-medium-v2,8,1.5,nonlinear,2,43.072276691577464
disentangled_hsic,hopper-medium-v2,11,1.0,nonlinear,1,41.29333049738441
disentangled_hsic,hopper-medium-v2,11,1.0,nonlinear,3,47.79592663223685
disentangled_hsic,hopper-medium-v2,11,1.0,nonlinear,2,40.330544951367735
disentangled_hsic,hopper-medium-v2,6,2.0,nonlinear,1,49.38423703318294
disentangled_hsic,hopper-medium-v2,6,2.0,nonlinear,3,41.89928183938095
disentangled_hsic,hopper-medium-v2,6,2.0,nonlinear,2,38.720520821005415
disentangled_hsic,hopper-medium-v2,8,1.0,nonlinear,1,46.895005696128734
disentangled_hsic,hopper-medium-v2,8,1.0,nonlinear,3,44.278507532698505
disentangled_hsic,hopper-medium-v2,8,1.0,nonlinear,2,49.46710306167542
disentangled_hsic,hopper-medium-v2,3,1.0,nonlinear,1,45.34004165221765
disentangled_hsic,hopper-medium-v2,3,1.0,nonlinear,3,46.72064922072317
disentangled_hsic,hopper-medium-v2,3,1.0,nonlinear,2,39.74554036431293
disentangled_hsic,hopper-medium-v2,3,1.5,nonlinear,1,44.35326413825703
disentangled_hsic,hopper-medium-v2,3,1.5,nonlinear,3,42.88990941546583
disentangled_hsic,hopper-medium-v2,3,1.5,nonlinear,2,47.65666367423111
disentangled_hsic,hopper-medium-v2,6,1.0,nonlinear,1,43.635817754569324
disentangled_hsic,hopper-medium-v2,6,1.0,nonlinear,3,39.86499374254805
disentangled_hsic,hopper-medium-v2,6,1.0,nonlinear,2,44.12022038232387
disentangled_hsic,hopper-medium-v2,8,2.0,nonlinear,1,42.13829259788783
disentangled_hsic,hopper-medium-v2,8,2.0,nonlinear,3,40.78441656606881
disentangled_hsic,hopper-medium-v2,8,2.0,nonlinear,2,41.796034843545264
disentangled_hsic,hopper-medium-v2,3,2.0,nonlinear,1,44.04818442811359
disentangled_hsic,hopper-medium-v2,3,2.0,nonlinear,3,44.627287078442166
disentangled_hsic,hopper-medium-v2,3,2.0,nonlinear,2,39.33597563890912
