Method,Env,Dim,Scale,Type,Seed,Score,Source
plain,halfcheetah-medium-v2,40,4.0,concat,1,40.26921432341664,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,5,1.0,concat,1,38.81097226310567,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,5,2.0,concat,1,39.58832877777557,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,5,4.0,concat,1,40.31527538354189,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,1.0,concat,1,40.590120029953155,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,2.0,concat,1,40.4979915835844,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
plain,halfcheetah-medium-v2,80,4.0,concat,1,39.999624159274696,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,1.0,concat,1,39.93608908792501,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns1p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,2.0,concat,1,41.16069394469511,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,10,4.0,concat,1,39.24136526778231,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,1.0,concat,1,40.24404328833011,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,2.0,concat,1,39.77990698584276,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,20,4.0,concat,1,39.48039325657791,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,1.0,concat,1,39.29451534826979,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,2.0,concat,1,40.7310181784807,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,40,4.0,concat,1,39.28361931165532,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,5,1.0,concat,1,39.9618374075216,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,5,2.0,concat,1,40.810051329195005,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,5,4.0,concat,1,39.49913124866378,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,1.0,concat,1,38.828166538790725,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,2.0,concat,1,40.04450613118643,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
raw_noisy,halfcheetah-medium-v2,80,4.0,concat,1,36.34918933839441,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
