Method,Env,Dim,Scale,Type,mean,std,n
plain,halfcheetah-medium-v2,5,0.5,nonlinear,38.64472590458037,0.8482527076623747,4
plain,halfcheetah-medium-v2,5,1.0,nonlinear,37.99284215539392,1.1094347051607798,4
plain,halfcheetah-medium-v2,5,2.0,nonlinear,32.969997776708595,2.59434946701471,4
plain,halfcheetah-medium-v2,5,4.0,nonlinear,9.279153402077634,0.8316948395839487,4
plain,halfcheetah-medium-v2,5,8.0,nonlinear,3.3542723625450845,1.0371201181669265,4
plain,halfcheetah-medium-v2,10,0.5,nonlinear,37.91939058522417,0.4932817702436522,4
plain,halfcheetah-medium-v2,10,1.0,nonlinear,36.66768147737491,1.0629384058690754,4
plain,halfcheetah-medium-v2,10,2.0,nonlinear,25.886507910519278,0.44535833525130364,4
plain,halfcheetah-medium-v2,10,4.0,nonlinear,4.499894558353503,0.38532840107757516,4
plain,halfcheetah-medium-v2,10,8.0,nonlinear,1.7965756343552766,0.4089558085449393,4
plain,halfcheetah-medium-v2,20,0.5,nonlinear,37.50354781344332,0.6957838513920025,4
plain,halfcheetah-medium-v2,20,1.0,nonlinear,28.317503073337733,12.854483184977802,4
plain,halfcheetah-medium-v2,20,2.0,nonlinear,12.997696090814285,2.1706289405433155,4
plain,halfcheetah-medium-v2,20,4.0,nonlinear,2.5760113458955596,0.16130897521941387,4
plain,halfcheetah-medium-v2,20,8.0,nonlinear,1.3590987489105295,0.13360899594831036,4
plain,halfcheetah-medium-v2,40,0.5,nonlinear,37.50375646326793,1.3597934169300963,4
plain,halfcheetah-medium-v2,40,1.0,nonlinear,28.734508697464065,3.430216350692483,4
plain,halfcheetah-medium-v2,40,2.0,nonlinear,7.074079404895735,0.9997397589305292,4
plain,halfcheetah-medium-v2,40,4.0,nonlinear,2.4595446377191936,0.17362695365788522,4
plain,halfcheetah-medium-v2,40,8.0,nonlinear,1.2090653654749866,0.12907361210646542,4
plain,halfcheetah-medium-v2,80,0.5,nonlinear,38.467809305479236,1.071182441176162,4
plain,halfcheetah-medium-v2,80,1.0,nonlinear,26.683666225236315,1.4450390244606157,4
plain,halfcheetah-medium-v2,80,2.0,nonlinear,5.7536557193102595,0.5359592144138465,4
plain,halfcheetah-medium-v2,80,4.0,nonlinear,2.3069933918481413,0.22468353337790006,4
plain,halfcheetah-medium-v2,80,8.0,nonlinear,1.3133069191302995,0.1791537897621693,4
raw_noisy,halfcheetah-medium-v2,5,0.5,nonlinear,36.888374305459685,2.391020854872988,4
raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,34.735632048043236,1.4189174951991452,4
raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,30.46552947535171,1.1013425170100999,4
raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,13.723738986384305,2.2093419423594036,4
raw_noisy,halfcheetah-medium-v2,5,8.0,nonlinear,4.568782249518961,0.993295524042613,4
raw_noisy,halfcheetah-medium-v2,10,0.5,nonlinear,36.56852964169972,0.8022528368075549,4
raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,32.58670657466097,3.234340516592965,4
raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,20.274543138020945,3.9391838944460718,4
raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,5.591769599868966,0.8784311326247738,4
raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,2.1443374211614294,0.3086566011308402,4
raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,37.57834530441434,0.4518072859599827,4
raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,25.345792629473905,8.782326916433627,4
raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,11.70398384349499,1.3765450232329162,4
raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,3.3203608214791345,0.26643998949752595,4
raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,1.5782973453062898,0.20494444478480373,4
raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,37.951504035988144,0.6080832437954226,4
raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,25.36455376981499,3.1050373899045765,4
raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,7.436320608044136,0.24979490275963323,4
raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,2.4495199490461683,0.3091665345574335,4
raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,1.3077906942374917,0.09837359277809773,4
raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,37.389803330063046,1.1931043512312134,4
raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,25.089487900253104,1.9837256500369176,4
raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,6.400493676273615,0.3132344560537299,4
raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,2.447603504522018,0.4234941124180641,4
raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,1.4267769223993358,0.07581300584130007,4
