Method,Env,Dim,Scale,Type,Seed,Score
raw_noisy,halfcheetah-medium-v2,5,2.0,nonlinear,2,31.70634549680363
raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,5,6.669126291613502
raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,1,5.872038617405075
raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,3,4.635376290579854
raw_noisy,halfcheetah-medium-v2,10,4.0,nonlinear,2,5.190537199877432
raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,5,1.3462711232665485
raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,1,1.3901893750622554
raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,3,1.449493598731039
raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,2,1.5211535925375002
raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,5,1.8748843208811143
raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,1,1.5389629567260361
raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,3,1.4909396923315064
raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,2,1.4084024112865028
raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,5,33.450496090895925
raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,1,35.22846257042489
raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,3,27.874757920377963
raw_noisy,halfcheetah-medium-v2,10,1.0,nonlinear,2,33.79310971694511
raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,5,12.398445260302386
raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,1,17.02835742151318
raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,3,12.796549988972568
raw_noisy,halfcheetah-medium-v2,5,4.0,nonlinear,2,12.671603274749078
raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,5,3.703431915813369
raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,1,3.1015340956738706
raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,3,3.188973545757793
raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,2,3.287503728671506
raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,5,2.196505216135838
raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,1,2.21416992869511
raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,3,3.079173072166159
raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,2,2.300565801090964
raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,5,34.8693631703187
raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,1,34.50417960348374
raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,3,33.0576818337599
raw_noisy,halfcheetah-medium-v2,5,1.0,nonlinear,2,36.51130358461061
raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,5,27.96376019703681
raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,1,21.936483869966004
raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,3,23.534801137540885
raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,2,28.02316987471626
raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,5,16.986898465402426
raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,1,25.405069634999407
raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,3,17.388096764790443
raw_noisy,halfcheetah-medium-v2,10,2.0,nonlinear,2,21.31810768689151
disentangled_barlow,halfcheetah-medium-v2,20,0.5,nonlinear,5,38.89694941874329
disentangled_barlow,halfcheetah-medium-v2,20,0.5,nonlinear,1,39.94597588204635
disentangled_barlow,halfcheetah-medium-v2,20,0.5,nonlinear,3,38.301476760152156
disentangled_barlow,halfcheetah-medium-v2,20,0.5,nonlinear,2,39.30619975232035
disentangled_barlow,halfcheetah-medium-v2,10,8.0,nonlinear,5,1.4952865753331397
disentangled_barlow,halfcheetah-medium-v2,10,8.0,nonlinear,1,2.0328507055132934
disentangled_barlow,halfcheetah-medium-v2,10,8.0,nonlinear,3,0.9570803878931959
disentangled_barlow,halfcheetah-medium-v2,10,8.0,nonlinear,2,1.2219474108149992
disentangled_barlow,halfcheetah-medium-v2,80,0.5,nonlinear,5,38.3246484699468
disentangled_barlow,halfcheetah-medium-v2,80,0.5,nonlinear,1,37.0619270175679
disentangled_barlow,halfcheetah-medium-v2,80,0.5,nonlinear,2,39.61537594131152
disentangled_barlow,halfcheetah-medium-v2,80,1.0,nonlinear,5,25.5245135221407
disentangled_barlow,halfcheetah-medium-v2,80,1.0,nonlinear,1,27.122488546912244
disentangled_barlow,halfcheetah-medium-v2,80,1.0,nonlinear,2,23.738949892785193
disentangled_barlow,halfcheetah-medium-v2,40,0.5,nonlinear,5,38.83188753687711
disentangled_barlow,halfcheetah-medium-v2,40,0.5,nonlinear,1,38.973095066132935
disentangled_barlow,halfcheetah-medium-v2,40,0.5,nonlinear,3,39.41598003134244
disentangled_barlow,halfcheetah-medium-v2,40,0.5,nonlinear,2,38.16766820914983
disentangled_barlow,halfcheetah-medium-v2,5,8.0,nonlinear,5,3.364364791677273
disentangled_barlow,halfcheetah-medium-v2,5,8.0,nonlinear,1,3.1021978565348074
disentangled_barlow,halfcheetah-medium-v2,5,8.0,nonlinear,3,3.9675489572866254
disentangled_barlow,halfcheetah-medium-v2,5,8.0,nonlinear,2,3.7007982576703893
disentangled_barlow,halfcheetah-medium-v2,20,1.0,nonlinear,5,37.81704107092115
disentangled_barlow,halfcheetah-medium-v2,20,1.0,nonlinear,1,7.523050391662449
disentangled_barlow,halfcheetah-medium-v2,20,1.0,nonlinear,3,38.259877652863516
disentangled_barlow,halfcheetah-medium-v2,20,1.0,nonlinear,2,35.95554547122346
disentangled_barlow,halfcheetah-medium-v2,80,2.0,nonlinear,5,4.538898000659883
disentangled_barlow,halfcheetah-medium-v2,80,2.0,nonlinear,1,4.623743420549037
disentangled_barlow,halfcheetah-medium-v2,80,2.0,nonlinear,2,4.637276474101717
disentangled_barlow,halfcheetah-medium-v2,40,8.0,nonlinear,5,1.1999935604408634
disentangled_barlow,halfcheetah-medium-v2,40,8.0,nonlinear,1,0.9647587202769015
