Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_barlow,ant-medium-v2,56,0.5,nonlinear,1,23.20599483324363,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns0p5_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,56,0.5,nonlinear,3,82.9771545388402,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns0p5_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,56,0.5,nonlinear,2,10.38059038706591,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,111,0.5,nonlinear,1,3.4296938382408313,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns0p5_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,111,0.5,nonlinear,3,4.725172035671853,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns0p5_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,111,0.5,nonlinear,2,-4.28071036391417,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd111_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,28,1.5,nonlinear,1,6.021779707473008,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p5_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,28,1.5,nonlinear,3,75.9027336417085,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p5_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,28,1.5,nonlinear,2,76.95676347107454,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd28_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,83,2.0,nonlinear,1,25.358661310792446,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns2p0_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,83,2.0,nonlinear,3,-0.6107647433476746,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns2p0_nonlinear/seed_3/metrics.json
disentangled_barlow,ant-medium-v2,83,2.0,nonlinear,2,10.068458834487167,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd83_ns2p0_nonlinear/seed_2/metrics.json
